,number_of_ACK,number_of_SYN,number_of_RST,number_of_PA,number_of_FA,number_of_SA,number_of_FPA,number_of_RA,ratio_syn_ack,ratio_ack_rst,ratio_syn_rst,number_sport_20percent,number_sport_35percent,number_sport_50percent,number_sport_75percent,number_dport_20percent,number_dport_35percent,number_dport_50percent,number_dport_75percent,number_src_20percent,number_src_35percent,number_src_50percent,number_src_75percent,number_dst_20percent,number_dst_35percent,number_dst_50percent,number_dst_75percent,average_IP_bytes,ratio_incom_to_outgo,number_uniq_ips,attack_aggregate
781,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
782,0,27,46,0,0,27,0,0,27.0,0.021739130434782608,0.5869565217391305,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,73.48,2.7037037037037037,1,0.73
783,0,31,39,0,0,30,0,0,31.0,0.02564102564102564,0.7948717948717948,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,78.4,2.3333333333333335,1,0.7
784,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
785,2,50,0,0,0,48,0,0,25.0,2.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,101.92,1.0,1,0.5
786,11,50,0,0,0,39,0,0,4.545454545454546,11.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,101.56,1.0,1,0.5
787,2,50,0,0,0,48,0,0,25.0,2.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,101.92,1.0,1,0.5
788,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
789,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
790,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
791,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
792,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
793,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
794,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
795,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
796,0,49,1,0,0,50,0,0,49.0,1.0,49.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,100.8,1.0,1,0.5
797,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
798,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
799,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
800,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
801,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
802,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
803,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
804,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
805,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
806,0,46,9,0,0,45,0,0,46.0,0.1111111111111111,5.111111111111111,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,97.0,1.2222222222222223,1,0.55
807,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
808,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
809,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
810,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
811,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
812,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
813,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
814,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
815,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
816,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
817,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
818,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
819,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
820,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
821,0,49,0,0,0,51,0,0,49.0,0.0,49.0,1,1,1,0,1,1,0,0,2,2,1,0,2,2,1,0,101.0,0.9607843137254902,1,0.49
822,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
823,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
824,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
825,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
826,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
827,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
828,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
829,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
830,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
831,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
832,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
833,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
834,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
835,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
836,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
837,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
838,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
839,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
840,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
841,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
842,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
843,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
844,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
845,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
846,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
847,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
848,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
849,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
850,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
851,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
852,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
853,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
854,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
855,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
856,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
857,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
858,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
859,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
860,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
861,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
862,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
863,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
864,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
865,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
866,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
867,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
868,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
869,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
870,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
871,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
872,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
873,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
874,10,50,0,0,0,40,0,0,5.0,10.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,101.6,1.0,1,0.5
875,5,50,0,0,0,45,0,0,10.0,5.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,101.8,1.0,1,0.5
876,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
877,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
878,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
879,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
880,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
881,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
882,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
883,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
884,0,36,28,0,0,36,0,0,36.0,0.03571428571428571,1.2857142857142858,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,84.64,1.7777777777777777,1,0.64
885,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
886,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
887,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
888,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
889,0,23,54,0,0,23,0,0,23.0,0.018518518518518517,0.42592592592592593,1,0,0,0,1,1,1,1,2,1,1,1,2,1,1,1,68.52,3.347826086956522,1,0.77
890,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
891,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
892,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
893,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
894,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
895,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
896,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
897,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
898,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
899,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
900,11,39,0,9,2,39,0,0,3.5454545454545454,11.0,39.0,1,1,0,0,1,1,0,0,2,2,1,0,2,2,1,0,93.76,1.0,3,0.38
901,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
902,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
903,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
904,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
905,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
906,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
907,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
908,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
909,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
910,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
911,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
912,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
913,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
914,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
915,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
916,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
917,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
918,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
919,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
920,0,32,36,0,0,32,0,0,32.0,0.027777777777777776,0.8888888888888888,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,79.68,2.125,1,0.68
921,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
922,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
923,0,41,19,0,0,40,0,0,41.0,0.05263157894736842,2.1578947368421053,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,90.8,1.5,1,0.6
924,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
925,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
926,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
927,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
928,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
929,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
930,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
931,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
932,0,24,51,0,0,25,0,0,24.0,0.0196078431372549,0.47058823529411764,1,0,0,0,1,1,1,1,2,1,1,1,2,1,1,1,69.8,3.0,1,0.75
933,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
934,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
935,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
936,0,8,85,0,0,7,0,0,8.0,0.011764705882352941,0.09411764705882353,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,49.88,13.285714285714286,1,0.93
937,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
938,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
939,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
940,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
941,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
942,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
943,0,23,53,0,0,24,0,0,23.0,0.018867924528301886,0.4339622641509434,1,0,0,0,1,1,1,1,2,1,1,1,2,1,1,1,68.56,3.1666666666666665,1,0.76
944,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
945,0,35,30,0,0,35,0,0,35.0,0.03333333333333333,1.1666666666666667,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,83.4,1.8571428571428572,1,0.65
946,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
947,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
948,5,50,0,0,0,45,0,0,10.0,5.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,101.8,1.0,1,0.5
949,6,50,0,0,0,44,0,0,8.333333333333334,6.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,101.76,1.0,1,0.5
950,4,50,0,0,0,46,0,0,12.5,4.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,101.84,1.0,1,0.5
951,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
952,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
953,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
954,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
955,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
956,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
957,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
958,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
